tweet,sarcasm,sentiment,dialect
الله من نزع ملكم لغدركم وليس السيسي الله من أذهب حكمكم لعدم إخلاصكم الله من إستبدلكم لأنكم خنتم الأمانة ووليتم من لا…,FALSE,NEG,msa
"""RT @AlghadAlarabi: #تويتر تنزف دولارات ببورصة نيويورك بعد أنباء عن تراجع #جوجل عن «الاستحواذ» https://t.co/nkCvYN8PaE https://t.co/lp7hX5hM…""",FALSE,NEG,msa
ليه مستكترين إن الست تنفيطيب شكرا ليها إنها نفت كلام طائفي زي دهولازم يتم عمل تحقيقات قضائية لإثبات وجود قرصنة ولو طلع كدب ساعتها تتحاسب,FALSE,NEU,egypt
"""@mor4630 @maged191919 @malali1988 تحقيق اعلى دخل مع #اوبر https://t.co/8xSZ1pgLGr""",FALSE,NEU,egypt
"""بوتين ودعم اليمين المتطرف في العالمhttps://t.co/DyN0iSYRMD https://t.co/RH8Xprlw2F""",FALSE,NEU,msa
"""وكيل رمضان صبحي يصف اللاعب بالاستثنائي ويوضح الفرق بينه وبين صلاح.. - https://t.co/ditGKFvsIv""",FALSE,NEU,msa
RT @itti_juve: مع هدف الباراغواي رجعنا لنغمة ميسي احب اذكركم ميسي مالعب قدام تشيليفي دور المجموعات بالكوبا وفازت الارجنتينولعب النهائي و…,FALSE,NEU,egypt
"""RT @kubrick9_: الحسين رضي الله عنه كان سابق عصره ويستخدم غوغل مابس https://t.co/OiPLw4h02w""",FALSE,NEU,msa
"""@Q8Pro طبعا هذول خرفان شهرةيعني تلاقيه يلعب بوكيمونيتكلم عن طلاق براد بيت وانجلينايعني مواكبين الاحداث التافه 💦""",TRUE,NEG,magreb
"""#ريكي_مارتن يعلن خطوبته من فنان سوري | الموجز https://t.co/9U6fCICWHq via @Almogaz#منوعات https://t.co/SkMw1Fblm2""",FALSE,NEU,msa
"""أوباما يندد بتصريحات ترامب ""المهينة والمخزية"" بحق النساء: ندّد الرئيس الأميركي باراك أوباما الأحد بالتصريحات ... https://t.co/G0Hb8MV45t""",FALSE,NEU,msa
"""RT @khalidAlsubaie9: سؤال يحتاج إلى جواب..#مصر تغلق مسجد الحسين امام الرافضة لإحياء #عاشوراء..#تركيا وأردوغان تسمح للرافضة بإحياء عاشوراء…""",FALSE,NEU,msa
"""@ND_1aa صدر أليسا وجه رؤى الصبان شعر و رشاقه ميريام فارس و مكوه روبيو عيون زينب ذيك المغربيه و الصوت مثل نوال الكويتيه وبس والله""",FALSE,NEU,levant
الجهﻻء من الشعب المصري فضحونا فى كل مناطق العالم بالهاش تاج المسي و نعمه التحضر ..   #سأنتخب_السيسى_و_مش_هنزل_لمستواك,TRUE,NEG,msa
هذا إن أشار أو وشى، فإنما يشي بإنه مفيش أي قيمة وطنية موجودة عند هذا التنظيم ولا أبناء هذا التنظيم,FALSE,NEG,egypt
"""من ساعة أبل لهواتف سامسونج.. أجهزة يمنع السياسيون من استخدمها لإجراءات أمنية https://t.co/74bh2M60RS #البحرين #الكويت #السعودية #الإمارات …""",FALSE,NEU,msa
"""#الولايات_المتحدة | #ترامب يتخلى عن أعماله التجارية للتركيز على العمل السياسيhttps://t.co/ikdjT8jewZ https://t.co/YMP3RM9D4T""",FALSE,NEU,msa
"""RT @AdelAliBinAli: اذكر اسم أو صفة لخاتم النبيين ﷺ في القرآن الكريم ؟.ممكن ارسال أكثر من اسمبمنشن مختلف.٣ آيفون 7 بالقرعةريتويت فض…""",FALSE,NEU,msa
"""RT @A822822A: المهاجر أبوحمزه الشيعي العراقي🔴من قلب محروق يهاجم حكومة اللصوص وأصحاب العمائم عصابات #العراق #بغداد #البصره #كربلاء #النجف…""",TRUE,NEG,msa
"""تفعيل الوضع الليلي على iOS https://t.co/s7BDUAkHcG#ابل #ايفون٧ via @H_watif https://t.co/pfKFHpM48W""",FALSE,NEU,msa
"""يا #حلب أنتي عنوان الصمودبإذن ربـي ، لا لن .. تسقطـين ٰرغـم  حلف ، الروافض واليهودرغـم  بوتـن و #بشار .. اللعين""",FALSE,POS,msa
"""#البرلمان | الاحتلال ينصب عشرات الحواجز العسكرية في القدس المحتلة https://t.co/xR8DVfT8bF https://t.co/sUIq0Uky5P""",FALSE,NEU,msa
"""RT @A822822A: السيسي يصف الاسلام بالارهاب المتطرف ويدعوا لمحاربته تحت مظلة الإرهاب وذلك على قناة CNN ليرضي أعداء الإسلام خيانه عظمى.!! #مصر…""",TRUE,NEG,msa
"""@iM07rb @Google قوقل يتعاطون زقمسوين حملة للتحسين ترجمة قوقل عشان النازحين السوريينوهنا حاطينه رئيس سوريا""",FALSE,POS,msa
"""بشار الأسد يرفع رسوم ” الإقامة ” في سوريا ! - https://t.co/bmCY2fOEJe https://t.co/lZ0BPViXUZ""",FALSE,NEG,msa
"""تراث باراك أوباما السياسي!  - محمد الرميحي https://t.co/36coqLfWNN""",FALSE,NEU,msa
لم تغلق قناة الفراعين لانها الاكثر كذبا او فجورا ولكن لانها الاقل احترافية فى الكذب والفجور,TRUE,NEG,msa
"شاهد - يسري فوده: ومن يأمن لمن قال يوماً ""طز ف مصر"" #",FALSE,NEU,egypt
اقصد منجد تستاهل هالتحفة الفنية #hyltbestdance  https://t.co/KGuzces7db,FALSE,POS,msa
"""@RamyAyach حكاية جايي تحتل المرتبة الاولى على عرش الاغنية العربية 😍❤برافو امير 👏👏👏عمل بنفتخر فيه 😍😍#امير_الليل… https://t.co/zQ2LsbyPTe""",FALSE,POS,egypt
"""حوار خاص مع النجمة #نادين_نسيب_نجيم لمجلة ""ماري كلير العربية"" @nadinenjeim @MarieClaire_AR https://t.co/R0PuTCMgNc""",FALSE,NEU,msa
2011 الله ينور عليك يا دكتور هو ده التفكير اللى عايزينه مش كم مسجد وكم كنيسه,FALSE,POS,egypt
الوقت ليس متأخر على البداية من الصفر، وهو خير من السير في طريق الجميع يعلم نهايته.#مليونية_19ديسمبر,FALSE,NEU,msa
"""“ريكى مارتن” يظهر بخاتم خطبته من الفنان السورى “جوان يوسف” https://t.co/uNfvfLXbp3 https://t.co/FJJpNHQJQp""",FALSE,NEU,msa
يالرخيص ٥٠٠ عاد 🤣,FALSE,NEU,msa
"""صور طبيعيه  متحركه للسحب خلال ثلاث ساعات ماضيه #سحاب_الخير #عالم_الطقس #طقس_السعودية #طقس_العرب https://t.co/8E3y4pGlOw""",FALSE,NEU,msa
بالفيديو عكاشة: والله #هيفاء_وهبي ست مش طرية واللى يتجوزها يبقى خد خازوق !! #بوابة_القاهرة #مصر #توفيق_عكاشة,FALSE,NEG,egypt
الإخوان اختاروا رضا الأمريكان خلاص، بانت من زمان وده اللي هيعمق خلافهم مع السلفيين ومش بعيد تلاقيهم بيعايروا السلفيين بعلاقة بعضهم بالأمن,FALSE,NEG,egypt
"""شاهد .. زينة آخر ""عيد ميلاد"" لاوباما في البيت الأبيض !#أميركا #باراك_أوباما #الولايات_المتحدة #أعياد #عيد الميلاد… https://t.co/GeVOgMBIuq""",FALSE,POS,msa
"""وش فائدة #فلسطين و #القدس والـ @فلسطينيين  في المذهب الرافضي والمجوسي  هذولا اللي يغررون بكم ويتاجرون بقضيتكم وارض… https://t.co/6vTKZVyTHJ""",FALSE,NEG,gulf
"""#اليمنية| مجلس الوزراء #السعودي : “ضرورة وضع حد للممارسات #الميليشيا وأعوانهم”https://t.co/Yqxgy1ccVr#التحالف_العربي_سند_اليمن""",FALSE,NEU,msa
يعني 4 احزاب اسلامية فقط هي من تصوت على مسودة الدستور الان وان 65 عضو رفضوا اللعبة (من الاصل والاحتياطي),FALSE,NEG,msa
"""@eltangerino  @box_angham @linda43655916 اكيد لم ترى تقرير الصندوق الدولي عن الجزائر و صعود وتيرة النمو في الجزائر عكس المغرب غوغل 😉""",FALSE,NEU,msa
"""RT @ahmed_al3esa1: هل تؤيد تقديم الإختبارات النهائيةوتكون في شهر شعبان بدلاً من شهر رمضان ..؟نعم=رتويت+منشنلا=مفضلةالتصويت مرتبط بحسا…""",FALSE,NEU,msa
ياسر أبو عمّار في #سياسة_في_دين :علي الجزيره غيّرت موقفي من حزب #النور بسبب مواقفه المخزية مع الرّئيس #محمد_مرسي,FALSE,NEG,egypt
"""@Samyawad11 بتغنيلها 'يا بنت الجيرانِ.."" تبع رامي عياش؟؟ مغروم شكلك لشوشتك!! 😆😆""",FALSE,NEU,levant
"""#تقرير | غزة - تحت شعار إنهاء الإنقسام المعاهد الأزهرية تحيى ذكرى المولد النبوي الشريف- محمد أبو حطب - https://t.co/c3tO1cl2hA""",FALSE,NEU,msa
"""#مجلس_الأمن يصوت بالإجماع على #مشروع_قرار حول نشر #مراقبين_دوليين في #حلب#فرنسا #روسيا https://t.co/YGMDzQ0huJ""",FALSE,NEU,msa
"""حملة هيلاري تفجر موضوع تواطؤ فريق ترامب مع موسكو من جديد https://t.co/lPKDgLS3ak https://t.co/FVmIFoXXvL""",FALSE,NEU,msa
رئيس مجلس الوزراء: كلي ثقة بحرص الناخبين والناخبات على الالتزام بالاشتراطات الصحية حتى بعد نهاية العملية الانتخابية وأن تتم مظاهر الاحتفال عبر الاتصال وليس التجمع. https://t.co/VP85BY5mbI,FALSE,POS,msa
حق شهدائنا يضيع بشكل منظم نظامنا القضائي عاجز عن القصاص والجهات التشريعية والتنفيذية لم تدعمه، ومحاسبة كل من قصر في جمع الأدلة ضرورة,FALSE,NEG,msa
قوانين أي مرحلة إنتخابية أهم مليون مرة من المرحلة نفسها بمرشحينها وكل المراحل اللي بعد الثورة إتلعب في أساس قوانينها لتدبير النتيجة #باطل,FALSE,NEG,egypt
ما فيه إمكانيه تقربون المذيع والمذيعه بالأخبار اكثر من بعض!! مرره بعيدين بشكل يشتت الانتباه  ,TRUE,NEG,gulf
"""RT @LyricslnArabic: ""كل ما نفعلهُ هو التفكير بالمَشاعر التي نخفيها"" - جستن بيبر.""",FALSE,NEU,msa
"""دفع إيهام الاضطراب عن آيات الكتابويليه منع جواز المجازللشيخ العلامة الشنقيطي.#معرض_الكويت_الدولي_للكتاب.السعر… https://t.co/1eDuVSpN05""",FALSE,NEU,msa
"""لن تسكتوا صوت الآذان الله اكبر ☝❤#فلسطين حسبي الله عليكى اسرائيل https://t.co/G0mV1WFNXr""",FALSE,NEG,msa
تبارك الرحمن https://t.co/pUxpyP7gVY,FALSE,POS,msa
"""#أوبر بات محظوراً في #الدنمارك أيضاً https://t.co/xILJrzhiRi""",FALSE,NEU,msa
"""إسرائيل تطلق اسم “بيريز” على مفاعلها النووى https://t.co/l37KzOAt49 https://t.co/Og1qYHZMt7""",FALSE,NEU,msa
"""#النداء_الأخير#حلب_تباد#ستبقى_حلب""وتلك الأيام نداولها بين الناس""صدق الله العظيماجلاء بعض المدنيينhttps://t.co/O9R5tDz3CC""",FALSE,NEG,levant
فيه ناس بتبعتلي رسائل عتاب رقيقة جداً والله يا جماعة أنا ما عنديش أي نية أكون كاهن ولا ملاك وبقول للخروف يا خروف في وشه ومش هتغير,TRUE,NEG,egypt
طبيعي لأنهم في الخلف !!,TRUE,NEG,egypt
"""كلمة صاحب السمو #الأمير_الوالد الشيخ حمد بن خليفة آل ثاني خلال مراسم تأبين زعيم #كوبا الراحل فيديل #كاسترو في #كوباhttps://t.co/YKsi0yGx7F""",FALSE,NEU,msa
"""الإصلاح يدعو المجتمع الدولي لإسناد الحكومة الشرعية في كشف ومحاصرة بؤر الارهاب #يمن_شباب_الفضائية | #اليمن""",FALSE,NEU,msa
مبسوط من نفسي لاني صرت أعرف كيف اصبر وأنا مخبي كلام كبير بقلبي ولا احتاج أحد يسمعني.#كلنا_ااالدلمانيfjF5T,FALSE,POS,msa
"""البرلمان العربي يطالب المجتمع الدولي برفض تصريحات #إيران العدوانيةhttps://t.co/D7Gs0veIBP#اطلقوا_سراح_المعتقلين_في_اليمن#الغد_المشرق""",FALSE,NEU,msa
"""@shmaly06 @PL4News هاذي النبتة طلعت محل م ماتو جنود بريطانيا وقت الحرب عشان كل سنة لازم يلبسوها ك ذكرى""",FALSE,NEU,msa
لا ينكر أحد ضرورة إجراء إصلاحات شاملة بالقضاء سواء فى كيفية التعيين فى البداية وحتى كيفية المحاسبة داخل القضاءلهذا تقدم,FALSE,NEU,msa
ويندوز 10 بمساحة تخزينية أقل من أنظمة مايكروسوفت السابقة https://t.co/EOyj5d2Mo6,FALSE,NEU,msa
#لو_ده_جنان_إتجنن لما تشوف واحد بيعاكس واحده روح اعمل اخوها,FALSE,NEU,egypt
يبدولي انه ما كان عندكم مادة المكتبة :) ضاع عليك نص عمرك، اكثر مادة مفيدة درستها في حياتي   #t3leemSA,FALSE,NEG,msa
واحدة في دفعتي لسه شايفينها من شهر مع واحد كان واعدها هيخطبها و كده .. من يومين تلاتة لقيناه خطب واحدة غيرها و هي مشت مع واحد جديد  ,FALSE,NEU,egypt
